"","sample.ag..10000..replace...T.","sample.conta..10000..replace...T.","cdlc","valor"
"8105","01","224",50,29.5758184915885
"8106","02","224",50,44.6585474152187
"8107","01","203",48,57.6456911339276
"8108","01","234",60,28.343966152332
"8109","01","210",58,36.4704323889535
"8110","02","202",45,56.7836862489648
"8111","02","141",49,26.4207415746186
"8112","01","217",45,65.7628618000674
"8113","01","170",49,39.7022326667759
"8114","02","225",52,45.3108828992358
"8115","01","218",60,63.8791831256623
"8116","02","158",46,67.0886299280081
"8117","01","227",52,35.59750531321
"8118","01","195",55,71.6059733905467
"8119","02","232",51,27.6562625142986
"8120","02","143",57,43.1870859011721
"8121","01","231",55,49.7341199036768
"8122","02","214",60,70.5505591940701
"8123","01","171",50,32.1548651732821
"8124","01","206",53,67.0071003968435
"8125","02","165",53,59.5342420309269
"8126","02","222",46,66.8460606029134
"8127","01","236",51,51.3569666011158
"8128","01","217",54,29.8100417368622
"8129","01","164",47,74.4693417180888
"8130","02","143",51,49.3653614740512
"8131","02","222",48,68.508127650673
"8132","02","179",52,73.7076089078751
"8133","02","235",49,55.3548009968481
"8134","01","172",56,38.1732536766116
"8135","01","142",53,56.5089444158807
"8136","02","195",57,58.0716742693484
"8137","02","189",45,49.5840190288261
"8138","01","199",46,69.4920490320859
"8139","01","144",54,60.0054093614948
"8140","02","213",51,61.7479783957483
"8141","02","232",57,56.4495759403271
"8142","01","226",56,46.1841218197847
"8143","02","205",47,40.9808279838079
"8144","01","169",52,26.7438560943936
"8145","01","196",57,53.3246447454292
"8146","02","222",58,63.8361569668693
"8147","01","174",47,54.8631455991093
"8148","02","205",58,47.000244478484
"8149","02","186",48,50.6538327774261
"8150","02","203",54,48.2001060534886
"8151","01","156",60,40.8001115856575
"8152","01","235",51,41.2754578716932
"8153","02","212",56,58.1227950297244
"8154","02","152",45,76.5678147818221
"8155","02","175",60,61.0346987991411
"8156","02","187",46,51.1705997124508
"8157","01","199",45,67.1864254563767
"8158","01","182",45,50.4570846383951
"8159","02","142",59,41.3811665697644
"8160","01","201",60,51.7746548952105
"8161","02","226",54,26.632443149849
"8162","01","225",53,54.940303357334
"8163","02","174",53,53.9474679514697
"8164","01","213",50,46.6805914067263
"8165","01","240",49,71.8880823614145
"8166","01","185",49,48.3461787530704
"8167","01","192",54,38.3705194684397
"8168","01","214",45,18.5736369556275
"8169","02","191",57,66.9509830491577
"8170","01","202",45,30.6646190273681
"8171","01","229",52,50.1236064936186
"8172","01","172",60,51.920965117907
"8173","02","210",49,50.050725910877
"8174","01","231",51,33.2187660201398
"8175","01","148",48,15.9736757758219
"8176","02","149",47,21.3415228008594
"8177","01","162",48,52.2253978243033
"8178","01","191",60,52.1182295837702
"8179","02","200",58,62.5710158082922
"8180","02","185",46,69.8302623501916
"8181","01","171",57,68.884947493446
"8182","01","174",46,45.6251340306912
"8183","02","167",50,46.1750866965631
"8184","02","169",59,28.5062016540369
"8185","01","150",47,61.3725348817812
"8186","01","173",53,54.3711709116747
"8187","01","204",55,18.8497689300495
"8188","02","159",50,42.6090778135307
"8189","02","178",56,53.4448452068193
"8190","02","214",56,58.3558359032035
"8191","02","226",53,69.0995809718689
"8192","02","170",46,33.7472002867416
"8193","02","197",46,50.9130321340962
"8194","02","155",45,37.9450986660763
"8195","01","161",47,44.2398247935995
"8196","02","229",51,68.2894367602039
"8197","01","206",52,42.2225330143144
"8198","02","213",60,45.5426724764104
"8199","02","194",46,50.5337605732648
"8200","01","179",48,75.394979160308
"8201","01","205",59,48.2233237215407
"8202","02","210",58,56.2798195427586
"8203","01","225",51,48.3638249358749
"8204","01","196",48,49.1146603927498
"8205","02","219",51,64.6044210009964
"8206","01","179",50,70.9092229110895
"8207","01","174",59,92.394766632949
"8208","02","160",56,55.9229306496669
"8209","01","207",52,47.8589002052051
"8210","02","193",51,40.8040967427016
"8211","02","196",56,63.5734196379714
"8212","01","232",59,35.78660470009
"8213","01","160",48,41.8712457657832
"8214","02","189",60,35.3932603961143
"8215","02","145",50,37.0981120364989
"8216","02","172",56,28.2256211682339
"8217","01","153",54,63.3306164339681
"8218","02","236",52,64.9688565736907
"8219","01","188",58,48.5030558508472
"8220","01","210",54,47.8728490848408
"8221","02","146",50,53.927416530066
"8222","02","215",60,50.3441960784739
"8223","01","202",51,59.8815151927917
"8224","01","226",57,37.8300616613554
"8225","01","186",55,25.9791119535353
"8226","01","223",59,74.4532821280975
"8227","02","237",55,68.2961654092005
"8228","02","237",56,77.6912593775021
"8229","01","178",46,64.2647762330771
"8230","01","155",60,22.2299188688599
"8231","02","181",57,34.5284263533648
"8232","02","222",49,41.080787056506
"8233","01","157",58,44.4551741194859
"8234","02","171",48,42.6313301373241
"8235","01","221",53,13.2630327688966
"8236","02","150",49,66.8502082648191
"8237","02","198",58,62.6879326041448
"8238","02","160",52,40.1039534848092
"8239","01","220",54,49.3926089167717
"8240","02","173",57,54.0666117051415
"8241","02","200",51,73.7149329580505
"8242","01","163",54,70.7163805772819
"8243","02","211",48,41.3953101443472
"8244","01","146",60,46.4451790974989
"8245","01","211",46,53.8938359177612
"8246","02","157",56,62.2230472366998
"8247","02","238",60,55.4449475336863
"8248","01","194",52,66.6687841429001
"8249","01","225",53,41.9794911187916
"8250","01","141",46,38.7416958901649
"8251","02","197",47,68.6496360166859
"8252","01","158",53,73.279875015801
"8253","01","167",55,49.6743973392711
"8254","02","233",48,64.88057550377
"8255","02","238",54,53.1896963088901
"8256","01","174",58,46.1603031988076
"8257","01","177",59,60.0988442146192
"8258","02","197",51,31.5004763477826
"8259","01","229",54,26.6439210395433
"8260","01","211",55,67.4892767683988
"8261","02","178",54,31.969979091791
"8262","02","186",60,63.1487301253458
"8263","01","207",55,41.8104250143406
"8264","02","169",51,59.0119733752064
"8265","02","179",53,36.8572978268287
"8266","01","224",52,54.8510087042228
"8267","01","213",54,77.6135597203792
"8268","01","232",56,63.905735128419
"8269","01","163",52,44.8701386453374
"8270","01","206",45,60.6703528791819
"8271","02","168",57,68.1782286095858
"8272","01","143",49,37.1176969561502
"8273","01","181",45,51.6097509561684
"8274","01","187",47,58.454530271564
"8275","02","202",48,46.9504760785935
"8276","01","201",58,61.7850612092169
"8277","01","232",51,45.4957418444621
"8278","01","142",47,52.1454142779476
"8279","02","193",54,49.8821110589079
"8280","01","220",51,50.7857247717282
"8281","01","164",45,34.5290728251775
"8282","02","236",46,53.2232154737002
"8283","01","236",48,48.1303694848461
"8284","01","229",60,52.2029405035785
"8285","01","230",47,26.0771594282024
"8286","02","182",49,66.2856392421262
"8287","01","185",60,47.5960510112154
"8288","02","214",56,52.1868060597704
"8289","01","199",52,44.0776302256386
"8290","01","230",45,34.1798446577366
"8291","01","197",57,31.2383217550952
"8292","01","229",52,55.072243646775
"8293","01","177",58,71.6038508314088
"8294","02","206",50,30.4877533154879
"8295","01","188",54,62.404534539983
"8296","02","150",57,41.0524926682283
"8297","01","147",58,45.6336931944979
"8298","02","150",50,91.6873603926662
"8299","02","203",57,42.4923260779253
"8300","01","170",49,45.928198233582
"8301","01","202",59,28.5819782343213
"8302","01","192",50,43.319717922211
"8303","01","224",48,39.4356388568532
"8304","01","232",49,32.2052740455784
"8305","01","158",56,30.6768127805204
"8306","02","183",53,66.2792926357555
"8307","02","211",46,30.4831269880628
"8308","02","163",57,58.8064336937326
"8309","01","196",48,35.3632549078319
"8310","02","239",46,58.0644397716071
"8311","02","220",60,62.2043555521654
"8312","02","199",50,22.0064164497471
"8313","01","160",48,71.062854441087
"8314","01","162",48,19.796354734419
"8315","02","204",60,73.6878913920117
"8316","01","214",45,56.9819880688617
"8317","01","218",59,49.7483892172699
"8318","01","212",45,32.7407365786437
"8319","02","147",49,57.8158872540775
"8320","01","203",49,67.4161073996355
"8321","01","147",45,26.6759448492013
"8322","01","185",54,45.473751673192
"8323","02","162",56,33.3948654663167
"8324","02","231",51,46.976297952567
"8325","02","239",49,46.274509667523
"8326","01","160",59,39.8341977666275
"8327","02","141",46,59.0923023785562
"8328","01","232",46,49.1339090948924
"8329","02","173",60,56.737709058393
"8330","02","172",55,49.075391741111
"8331","02","162",49,63.3146834411933
"8332","02","205",50,27.4722316110523
"8333","01","204",47,57.9920261331413
"8334","02","163",47,68.4630026563339
"8335","01","238",57,31.4097635882929
"8336","02","229",52,73.3950917315581
"8337","01","151",57,74.0444540698735
"8338","02","161",49,36.7522481786218
"8339","02","234",51,24.1433739753443
"8340","02","146",54,38.793573180556
"8341","02","211",53,26.8402597918276
"8342","01","168",48,45.1760332515469
"8343","02","151",59,46.265748172662
"8344","02","223",46,21.5008666902063
"8345","02","232",53,41.7029423871183
"8346","02","156",58,40.7006620890563
"8347","01","165",60,72.1639378147471
"8348","02","163",48,50.3884282934006
"8349","02","162",52,41.7654802684401
"8350","02","153",54,39.8980588341218
"8351","02","164",48,43.9123272041085
"8352","02","210",56,64.3532885308409
"8353","01","185",57,58.9955156734994
"8354","02","210",46,52.4647632925688
"8355","02","205",57,78.8827630649364
"8356","02","148",46,45.7303480053101
"8357","02","233",60,42.3804883886435
"8358","02","214",45,61.93109079415
"8359","02","172",50,54.3091431255654
"8360","02","221",55,74.6192904020125
"8361","01","221",58,60.5953515478543
"8362","02","182",53,68.8280068479186
"8363","02","168",48,66.6299157474713
"8364","01","209",55,65.4009432976415
"8365","02","206",56,38.52612020445
"8366","01","172",54,65.9770352264851
"8367","01","176",52,24.4161339166837
"8368","01","154",55,23.5357273714388
"8369","02","160",57,51.9099289996087
"8370","02","166",59,34.8353518843366
"8371","01","219",47,43.9295879051728
"8372","01","165",49,48.7042352840976
"8373","01","197",49,66.2493418465646
"8374","02","145",50,10.6728138843971
"8375","01","165",49,47.7892098920973
"8376","01","210",58,38.4191344572101
"8377","01","208",58,24.3828293830987
"8378","02","200",59,54.2545949574142
"8379","02","229",49,57.1316974461671
"8380","01","183",50,69.6046096498749
"8381","01","158",59,42.8995624661382
"8382","02","237",50,39.9018700496955
"8383","02","161",47,30.5265899099448
"8384","01","158",58,43.9820529133421
"8385","02","192",52,52.6852268497536
"8386","01","158",49,41.8191218742531
"8387","02","201",60,55.5087103728466
"8388","01","191",46,50.8884115862361
"8389","01","192",55,23.4464226945681
"8390","02","231",55,55.4298651241709
"8391","02","166",58,39.4169132498817
"8392","02","146",48,68.6914712955493
"8393","01","175",60,65.9530759216318
"8394","02","173",56,52.1210468587984
"8395","02","228",47,61.4071518433462
"8396","02","143",52,43.8836135896609
"8397","01","223",55,55.3400497651261
"8398","02","193",53,44.7741346036739
"8399","01","178",56,47.209625962897
"8400","01","174",57,55.9752001840843
"8401","02","221",58,60.3383676839312
"8402","02","210",49,57.117540577281
"8403","02","149",57,24.0837907555749
"8404","01","142",55,52.7398377091063
"8405","02","211",46,57.6823237662528
"8406","01","173",51,32.0305982258423
"8407","02","175",51,40.8672337866823
"8408","01","238",54,61.6691594947082
"8409","02","198",48,25.9839324616406
"8410","01","220",55,62.72479333235
"8411","02","221",49,76.9558268053908
"8412","01","146",45,56.3036092359623
"8413","01","209",45,36.5296178810552
"8414","02","222",50,61.1786505729433
"8415","02","165",59,63.9269600218009
"8416","01","153",45,42.312833660823
"8417","01","197",50,67.7920542086959
"8418","02","145",47,55.529487168147
"8419","02","173",49,62.3984306702488
"8420","01","171",56,92.4457471795765
"8421","01","145",54,26.4422059957825
"8422","01","236",56,34.5184432743762
"8423","01","141",59,44.2374044402133
"8424","02","217",60,34.1372928472832
"8425","02","191",49,44.8635068531013
"8426","02","236",46,76.0411569922086
"8427","02","183",56,17.1685518051365
"8428","01","161",57,48.8730970271388
"8429","01","142",46,73.1930891606956
"8430","01","222",51,13.7492937628744
"8431","01","150",54,43.4203006324153
"8432","02","225",59,70.2038166044328
"8433","02","236",56,34.8645861010442
"8434","01","237",59,47.3931728769835
"8435","01","182",52,33.631530201653
"8436","01","207",47,71.258895106487
"8437","01","159",56,67.6852285030748
"8438","01","217",50,51.1265164957947
"8439","02","238",54,62.5903314776086
"8440","01","145",47,40.3224063475272
"8441","01","195",58,53.6296803657031
"8442","02","204",47,22.0064820302745
"8443","01","191",47,42.4108583876628
"8444","01","224",50,53.7353788889819
"8445","02","152",56,49.6728806566225
"8446","01","195",46,36.7746434578039
"8447","02","239",55,36.0576572162798
"8448","02","144",58,31.5915727947416
"8449","02","160",54,32.0302622104499
"8450","02","169",52,66.6867641278632
"8451","01","188",54,18.9732149648451
"8452","01","229",47,36.0513597880803
"8453","02","166",55,62.4046541847894
"8454","01","166",57,52.2486810183772
"8455","02","190",50,67.0324488438203
"8456","01","168",56,50.3079747710599
"8457","02","211",55,73.2246400360416
"8458","02","165",51,51.7927105838707
"8459","02","206",54,66.8193449840061
"8460","02","233",53,44.3160756756419
"8461","02","141",55,42.5332147829735
"8462","01","188",56,51.6348185262246
"8463","01","195",52,50.2646446614161
"8464","01","229",48,45.4676357876757
"8465","01","190",46,40.4051496827153
"8466","02","191",60,40.9059422813026
"8467","01","200",49,55.0060371118556
"8468","01","215",60,43.3606300525584
"8469","01","216",53,71.6459188557539
"8470","02","238",49,41.002211637944
"8471","01","170",53,64.4715410714973
"8472","02","238",59,48.4589976043652
"8473","02","206",58,49.3408443369388
"8474","01","237",54,40.7035100898561
"8475","02","191",57,49.7612451519834
"8476","02","220",54,49.3647606261
"8477","01","239",52,69.1324946566166
"8478","01","205",53,78.0849495013423
"8479","02","177",48,25.2667428455003
"8480","01","202",52,62.6338853574119
"8481","01","196",50,41.704022828743
"8482","02","170",52,52.9479554005013
"8483","01","187",55,34.0743774928199
"8484","02","159",58,53.1068422619239
"8485","01","196",58,63.0966709524274
"8486","02","220",51,57.903142489578
"8487","02","209",53,72.5283849927876
"8488","01","211",51,57.7983302285941
"8489","02","233",46,33.531187716513
"8490","02","216",54,51.3250776593287
"8491","01","232",53,50.4288016614878
"8492","01","218",45,39.3513239192477
"8493","02","240",50,32.7354678848924
"8494","02","219",47,67.3614701456211
"8495","01","148",58,32.1592739236613
"8496","02","146",53,65.8346108977462
"8497","02","159",54,80.839518236724
"8498","01","230",60,44.7456899558722
"8499","02","175",49,43.3172263746981
"8500","02","154",54,73.1228150049764
"8501","01","195",48,59.5137192414493
"8502","02","218",57,45.4075258033276
"8503","01","177",53,62.1708111213199
"8504","02","158",59,19.9374827277211
"8505","01","227",59,58.8730032230655
"8506","02","193",53,50.5825045483585
"8507","01","218",54,21.8353560991287
"8508","02","227",60,51.0882408435708
"8509","01","219",51,48.6249362385394
"8510","02","211",56,40.4861346992725
"8511","02","142",52,63.9175421602942
"8512","01","219",53,54.5142621502166
"8513","01","186",60,42.8973866977799
"8514","01","227",45,45.3173668010582
"8515","01","217",52,40.8562485611859
"8516","01","182",51,53.8428871492148
"8517","01","224",45,52.9431416335681
"8518","02","201",60,47.0068451256723
"8519","02","206",59,57.1442823754626
"8520","02","192",55,27.4348624315675
"8521","01","217",59,56.3752564013003
"8522","01","232",48,45.2588509499577
"8523","02","194",47,44.2421029552927
"8524","01","167",54,44.5504892056679
"8525","02","223",60,47.1846025159377
"8526","02","197",52,64.4391049149777
"8527","02","157",52,52.4691337855965
"8528","02","144",56,64.8940601473149
"8529","02","199",55,45.0193976473354
"8530","02","198",54,24.6004439695146
"8531","01","177",50,55.2102597730296
"8532","02","152",55,23.795533259669
"8533","02","190",53,56.2252701135363
"8534","01","194",48,78.8736164284003
"8535","01","212",60,46.2377311906352
"8536","01","173",52,53.8666191820576
"8537","01","189",47,60.2642467268043
"8538","02","170",49,71.0866440171887
"8539","02","200",49,60.3793804792057
"8540","01","162",55,61.249041635715
"8541","02","204",56,27.6880676424627
"8542","01","181",53,50.5542698639023
"8543","01","160",58,33.6259472078727
"8544","01","218",54,49.0001770576781
"8545","02","182",54,21.923155457507
"8546","02","144",58,38.0095560641657
"8547","01","239",50,31.047837948295
"8548","01","190",56,60.4634852115843
"8549","02","212",45,51.913401607215
"8550","02","149",58,20.3929255753782
"8551","01","238",59,41.1858471018985
"8552","02","238",56,37.452203512757
"8553","02","229",59,55.9717091986831
"8554","02","149",57,55.0926997966004
"8555","02","151",45,81.3814535612209
"8556","02","234",55,67.4011064061447
"8557","02","144",51,37.8369967888659
"8558","01","240",48,23.1779359919338
"8559","02","235",47,47.7385280370645
"8560","01","190",52,29.0377518105477
"8561","01","209",49,37.9675089829027
"8562","01","210",58,57.0318229389016
"8563","01","204",51,42.8494013692179
"8564","01","151",50,35.4682702037679
"8565","01","147",50,60.9779163363037
"8566","01","178",45,42.0560553677577
"8567","01","237",58,79.8943811743274
"8568","02","191",60,60.5921220735231
"8569","01","208",60,54.1832087356309
"8570","01","219",54,38.5065359317447
"8571","02","233",58,50.3890548092493
"8572","01","219",48,73.3964345592483
"8573","02","240",50,56.9667879613689
"8574","01","180",51,43.0793000439005
"8575","02","225",49,68.0523699782816
"8576","01","202",56,35.9249274227977
"8577","02","212",56,63.547613301254
"8578","02","161",45,82.7910024849979
"8579","02","199",52,43.9949362315457
"8580","02","201",55,50.8830344484453
"8581","01","183",58,33.3550567075871
"8582","02","208",54,34.9402469039315
"8583","02","209",59,53.4839679823511
"8584","02","239",60,58.4687951703477
"8585","01","141",50,44.4907728328978
"8586","01","152",55,67.1971520090137
"8587","02","190",49,79.2227082815279
"8588","01","196",47,48.3432529550901
"8589","01","170",55,24.1873035478217
"8590","02","214",56,73.6380371889702
"8591","01","223",54,55.2417783051585
"8592","02","220",45,36.468767484017
"8593","02","157",50,71.4817346867494
"8594","01","146",45,45.1336102185849
"8595","01","177",50,72.3473404744983
"8596","01","227",46,65.9942017913726
"8597","02","204",57,77.0547307535141
"8598","02","213",54,84.9383707648
"8599","01","181",56,46.6975407056101
"8600","02","198",60,61.3107875478834
"8601","02","236",49,49.7422660932426
"8602","02","227",48,53.1815840413084
"8603","01","164",51,45.7990144821145
"8604","01","220",49,48.9801944507873
"8605","02","214",57,25.4240642286882
"8606","02","224",47,54.0286657281255
"8607","02","196",53,83.7181921749931
"8608","02","239",52,47.9146193179838
"8609","02","177",57,69.1602676550976
"8610","02","206",55,28.763175405652
"8611","01","238",51,58.4395019395242
"8612","01","219",46,54.1932791181854
"8613","01","169",45,36.0303877867106
"8614","02","144",52,31.518427600095
"8615","01","203",60,75.5517783008565
"8616","01","147",50,65.9861991668609
"8617","02","224",56,67.5131521170384
"8618","01","158",59,32.880596958029
"8619","02","199",47,51.278817485929
"8620","02","180",58,33.0594711124935
"8621","02","239",47,58.2895556454568
"8622","01","215",50,27.9529316131152
"8623","01","209",56,45.1629947727868
"8624","01","160",54,33.9679461998197
"8625","02","169",55,30.9499317668438
"8626","01","178",55,29.1657111864405
"8627","02","235",53,25.3383144440214
"8628","01","192",45,17.4820592374476
"8629","01","215",56,68.8648934863073
"8630","01","145",48,54.8468388855404
"8631","01","142",51,51.9666997811979
"8632","02","153",50,29.8801898312393
"8633","02","238",53,61.086082249616
"8634","02","240",46,60.3105720563371
"8635","01","226",55,56.3963049548657
"8636","02","212",48,36.7795680506481
"8637","01","207",53,65.7263218980644
"8638","01","168",56,70.4451524487062
"8639","02","157",54,29.2554399637655
"8640","01","223",54,32.9192255416811
"8641","02","141",46,36.9015471285205
"8642","01","182",52,31.6784318418707
"8643","01","184",51,40.7121369408288
"8644","02","190",51,55.4821767497242
"8645","02","240",60,65.2850858217018
"8646","02","222",48,34.7542852649265
"8647","01","197",57,52.1616301965137
"8648","02","199",49,33.1164764917679
"8649","01","228",51,21.4370211108642
"8650","02","186",53,48.8561839369293
"8651","02","170",57,49.8957646258992
"8652","02","159",55,39.5909197608399
"8653","02","230",45,70.9305056773502
"8654","01","197",59,69.1903406155943
"8655","01","166",51,81.735695729102
"8656","02","209",50,64.3591704543131
"8657","02","226",54,66.5855515029793
"8658","01","184",59,24.5206102974207
"8659","02","206",53,82.0271634341035
"8660","02","168",59,42.1140155167331
"8661","02","236",60,66.4619362141484
"8662","02","142",47,57.1279771083616
"8663","01","190",48,47.7705460683443
"8664","01","225",46,42.4263936417257
"8665","01","146",47,70.5638483113478
"8666","02","233",53,68.6468598157346
"8667","01","195",55,36.937392014612
"8668","02","192",52,42.4661553812795
"8669","02","219",54,61.0036776776332
"8670","02","179",53,48.0239005573707
"8671","01","236",57,63.2559428207981
"8672","01","198",51,34.2822321090354
"8673","01","208",50,53.9147140714644
"8674","02","232",45,49.7904609761557
"8675","01","155",58,70.8895296167167
"8676","02","159",60,75.0861607926884
"8677","02","186",52,60.314903805846
"8678","02","213",45,50.739730994969
"8679","01","186",55,45.1999410891035
"8680","01","205",46,87.3824968076191
"8681","01","179",52,66.8828436905528
"8682","01","232",50,11.7347408639379
"8683","01","144",50,29.8940882926947
"8684","01","239",46,54.8741213180467
"8685","02","236",45,52.7490499213418
"8686","02","225",57,57.4473357003809
"8687","01","214",56,36.5142565124164
"8688","01","155",57,51.6080409727822
"8689","01","225",48,42.8093182642205
"8690","01","179",58,45.0556167479428
"8691","02","182",47,36.1659896388228
"8692","02","185",48,62.6173829149909
"8693","02","216",55,42.8233902769341
"8694","02","210",49,54.616574303293
"8695","01","155",59,54.2564148558776
"8696","02","184",60,38.8699476441485
"8697","01","203",46,51.3684359101115
"8698","02","218",49,61.7119515507522
"8699","02","223",47,33.3840383684942
"8700","02","216",49,34.0216257242118
"8701","01","204",54,33.9626556196038
"8702","01","208",45,74.4752343598442
"8703","02","177",60,98.0783764686879
"8704","02","180",58,60.2975251227069
"8705","01","160",49,46.9178770808935
"8706","02","179",60,79.3135793355054
"8707","02","154",49,31.8947666967148
"8708","01","152",60,59.1858416417648
"8709","02","174",47,48.074378416429
"8710","01","191",48,19.2849800154053
"8711","01","222",49,59.3430510735254
"8712","01","172",60,48.4023539359481
"8713","02","233",51,64.256785312691
"8714","01","221",56,48.4269352910669
"8715","02","162",60,52.2678843454015
"8716","01","211",50,62.355580528498
"8717","01","237",51,57.1339124254198
"8718","01","222",49,33.8133103637225
"8719","01","186",54,35.9547101607769
"8720","02","145",45,61.6539291018744
"8721","02","159",51,26.2012031198448
"8722","01","207",58,56.2350670701324
"8723","02","224",56,27.5750842083809
"8724","01","142",53,45.0287326055006
"8725","02","217",47,18.9547539403468
"8726","02","193",49,46.7767716516611
"8727","02","148",48,46.3345068937599
"8728","01","240",58,12.5110834054195
"8729","01","227",45,73.0417000057317
"8730","02","146",52,57.4700603758237
"8731","02","183",58,50.7051890773579
"8732","02","154",58,55.8071850164477
"8733","02","164",45,68.8221256631374
"8734","01","210",53,70.5444511034973
"8735","01","149",46,45.5874275271371
"8736","01","157",48,73.1672338046646
"8737","02","196",51,38.2079507052688
"8738","01","199",60,47.7211442056186
"8739","02","152",59,20.1380779954771
"8740","01","171",51,49.7312767396557
"8741","02","163",58,50.4699644481773
"8742","01","209",55,60.6357267402007
"8743","01","223",60,31.3673379673586
"8744","01","218",56,68.129437239742
"8745","02","155",54,66.5549015763733
"8746","01","172",58,64.9690156748486
"8747","01","207",53,45.9052145245632
"8748","02","216",57,37.2824527896427
"8749","02","163",45,75.1860074601364
"8750","01","189",48,28.3456931385407
"8751","01","223",57,34.7616258539681
"8752","02","204",53,12.9313657311094
"8753","02","150",59,49.7495201506061
"8754","02","239",59,48.8764339363199
"8755","01","210",48,48.7017287725769
"8756","01","226",53,65.3985884252419
"8757","01","204",57,29.8987724556277
"8758","01","152",60,52.8057143732172
"8759","02","201",57,37.7413698620396
"8760","02","232",55,71.278446586258
"8761","02","220",58,30.0240384315629
"8762","02","141",50,52.6013593684173
"8763","01","172",59,43.2942360035385
"8764","01","177",51,37.2420342314798
"8765","01","158",48,46.2208676723179
"8766","01","202",55,47.595279165749
"8767","01","208",49,43.4393356422763
"8768","02","160",56,51.2777196319949
"8769","01","217",52,31.893914325023
"8770","01","240",58,55.6429943695942
"8771","01","233",45,54.9514727394651
"8772","02","208",48,80.9818205766981
"8773","02","166",51,59.7384337458631
"8774","01","201",58,35.4816685713886
"8775","02","230",50,68.8428546962763
"8776","01","194",60,59.0695695947888
"8777","01","183",46,50.1146903623263
"8778","01","219",53,36.4162707161668
"8779","02","175",57,48.8635368508925
"8780","01","213",45,66.6330502400678
"8781","02","237",49,45.0843438041515
"8782","02","163",53,57.6652887618544
"8783","02","224",54,22.9156619837325
"8784","02","206",60,64.4065688901503
"8785","01","151",55,27.6645248299109
"8786","01","153",55,49.2042860398247
"8787","02","160",55,56.1142730643137
"8788","01","184",60,59.5640012323046
"8789","02","185",49,49.0785524530672
"8790","01","232",46,78.5797381292148
"8791","01","186",57,42.0519418877419
"8792","02","221",50,52.4819370521751
"8793","02","152",52,65.0055319266278
"8794","01","195",48,44.1578493440483
"8795","01","179",59,45.8991293558134
"8796","02","217",54,28.4856715234567
"8797","01","236",59,44.0970916552369
"8798","02","211",56,38.9566523533449
"8799","01","154",50,27.8987524974931
"8800","02","171",50,74.0667590814344
"8801","02","170",57,41.8292884342162
"8802","02","164",51,26.1981620885263
"8803","02","142",60,62.4993099200463
"8804","01","190",46,43.7491628640388
"8805","02","203",58,55.4843347551234
"8806","02","213",51,37.0467815123323
"8807","02","219",54,77.769948461745
"8808","01","195",57,41.6158945668917
"8809","01","218",48,37.3988623166114
"8810","02","193",49,54.1269618227189
"8811","02","152",60,51.1309015164742
"8812","02","158",46,53.7634568136046
"8813","02","159",45,46.4078752197404
"8814","01","198",58,21.2080445018868
"8815","02","171",59,37.8319687686671
"8816","01","216",45,58.0195487698831
"8817","02","223",47,57.7841885304685
"8818","01","156",56,51.4934517038904
"8819","02","188",57,34.8849712552597
"8820","02","204",53,36.2873885441398
"8821","02","168",47,57.9550938300643
"8822","01","223",53,50.0483238335619
"8823","02","167",47,73.0564830442038
"8824","02","161",54,32.9178232929794
"8825","01","205",57,53.3791156884495
"8826","02","181",48,48.231019650082
"8827","02","178",55,56.9672052791957
"8828","01","222",57,60.1640415689514
"8829","02","158",49,38.7471412075376
"8830","01","239",60,52.5387430902188
"8831","02","180",53,38.5417553406182
"8832","01","184",58,56.8653682855033
"8833","01","183",48,75.6048647891751
"8834","01","223",59,34.4491307818663
"8835","01","145",53,50.5570194522099
"8836","02","200",45,55.2397939429759
"8837","02","203",52,73.7554336271948
"8838","02","237",56,33.8535570131997
"8839","01","166",57,36.7658699973337
"8840","01","226",60,45.8897610371358
"8841","01","219",55,47.4756153138559
"8842","02","219",45,48.5215353803506
"8843","02","184",47,25.651305597055
"8844","02","221",51,65.6443658780081
"8845","02","210",46,56.9305112871951
"8846","01","162",59,57.1539894045328
"8847","01","239",51,54.9608773825911
"8848","02","235",59,61.8560892957026
"8849","01","154",55,20.6768194286337
"8850","01","192",57,31.1006523309255
"8851","01","152",58,55.5337163345064
"8852","02","177",46,46.2375693520313
"8853","01","240",54,45.7113526659387
"8854","02","174",48,74.4121253025301
"8855","02","167",52,59.194030561454
"8856","01","221",56,27.412264429266
"8857","01","194",51,57.1363510454392
"8858","01","183",47,70.6735682054193
"8859","02","165",60,51.2278810483009
"8860","02","238",60,62.7602820601561
"8861","01","192",45,60.4523854077812
"8862","01","153",55,34.9605553469745
"8863","02","141",54,54.0618156473656
"8864","01","236",58,59.8342107531903
"8865","02","181",60,87.459354079742
"8866","01","239",59,47.7479040972624
"8867","01","171",49,61.6652231809635
"8868","02","194",52,74.3924514939417
"8869","02","200",54,60.3955141152811
"8870","01","187",47,44.1840073811995
"8871","01","183",50,68.576035380005
"8872","02","165",51,76.077681880513
"8873","02","211",51,42.6469545429913
"8874","01","162",55,50.2615383709891
"8875","01","238",55,50.4273136755193
"8876","02","150",56,49.9489615446414
"8877","02","201",50,53.133379662588
"8878","01","142",53,34.3377993918567
"8879","02","226",47,47.211708739627
"8880","01","178",46,47.7039481849187
"8881","02","146",54,33.5479705660764
"8882","01","237",50,72.4746009631656
"8883","01","203",52,45.5665003367499
"8884","01","211",58,64.4751101133103
